Orthogroup	Cmi	Cpl	Ler	Loc	Gga	Xtr
N0.HOG0008982	Cmi|6149.2	Cplagiosum|3753.1	Lerinacea|LE09714.1	Loculatus|13930.1	Ggallus|1727.1	Xentr10.7|5087.7
N0.HOG0008983	Cmi|6150.1	Cplagiosum|3754.3	Lerinacea|LE10424.1	Loculatus|13929.1	Ggallus|1726.1	Xentr10.7|5088.1
N0.HOG0008984	Cmi|6152.1	Cplagiosum|3756.1	Lerinacea|LE10191.1	Loculatus|13927.1	Ggallus|1724.1	Xentr10.7|5090.1
N0.HOG0008985	Cmi|6153.1	Cplagiosum|3757.2	Lerinacea|LE09766.1	Loculatus|13926.1	Ggallus|1723.5	Xentr10.7|5091.1
N0.HOG0008986	Cmi|6156.1	Cplagiosum|3761.1	Lerinacea|LE09618.1	Loculatus|13921.1	Ggallus|1719.1	Xentr10.7|5094.2
N0.HOG0008987	Cmi|6157.1	Cplagiosum|3762.1	Lerinacea|LE10280.1, Lerinacea|LE10349.1	Loculatus|13671.1		Xentr10.7|5095.1
N0.HOG0008988	Cmi|6159.4	Cplagiosum|3764.1	Lerinacea|LE09872.1	Loculatus|13673.2	Ggallus|1717.1	Xentr10.7|5097.4
N0.HOG0008989	Cmi|6165.1	Cplagiosum|3766.1	Lerinacea|LE10301.1	Loculatus|13675.1	Ggallus|1716.1	Xentr10.7|5099.1
N0.HOG0008990	Cmi|6171.1	Cplagiosum|3772.2	Lerinacea|LE10063.1	Loculatus|13680.1	Ggallus|1709.2	Xentr10.7|3925.2
N0.HOG0008991	Cmi|6187.1	Cplagiosum|3785.2	Lerinacea|LE23270.1	Loculatus|12761.2	Ggallus|1695.1	Xentr10.7|3913.1
N0.HOG0008992	Cmi|6188.1	Cplagiosum|3789.1	Lerinacea|LE07373.1	Loculatus|12759.1	Ggallus|1691.1	Xentr10.7|3910.1
N0.HOG0008993	Cmi|6189.1	Cplagiosum|3790.2	Lerinacea|LE07367.1	Loculatus|12756.1	Ggallus|1690.17	Xentr10.7|3909.1
N0.HOG0008994	Cmi|6191.1	Cplagiosum|3793.3	Lerinacea|LE07348.1	Loculatus|2842.1	Ggallus|2296.1	Xentr10.7|5892.3
N0.HOG0008995	Cmi|6192.1	Cplagiosum|3796.1	Lerinacea|LE26101.1	Loculatus|2845.2	Ggallus|2300.3	Xentr10.7|5933.1
N0.HOG0008996	Cmi|6196.1	Cplagiosum|3799.1	Lerinacea|LE07363.1	Loculatus|2505.1	Ggallus|2304.1	Xentr10.7|5963.1
N0.HOG0008997	Cmi|6197.1	Cplagiosum|3800.4	Lerinacea|LE07354.1	Loculatus|2504.2	Ggallus|2305.1	Xentr10.7|5962.1
N0.HOG0008998	Cmi|6198.1	Cplagiosum|3803.2	Lerinacea|LE10173.3	Loculatus|2746.1	Ggallus|2308.1	Xentr10.7|5959.10
N0.HOG0008999	Cmi|6201.1	Cplagiosum|3806.1	Lerinacea|LE10027.1	Loculatus|2743.1	Ggallus|2311.2	Xentr10.7|5953.1
N0.HOG0009000	Cmi|6210.1	Cplagiosum|6249.2	Lerinacea|LE11168.1	Loculatus|9816.1	Ggallus|9254.1	Xentr10.7|10761.1
N0.HOG0009001	Cmi|6217.1	Cplagiosum|6255.1	Lerinacea|LE11165.1	Loculatus|9834.1	Ggallus|2534.1	Xentr10.7|14490.1
N0.HOG0009002	Cmi|6220.1	Cplagiosum|6258.1	Lerinacea|LE11054.1	Loculatus|9872.1	Ggallus|9244.1	Xentr10.7|10748.1
N0.HOG0009003	Cmi|6221.1	Cplagiosum|6259.1	Lerinacea|LE10855.1	Loculatus|9873.1	Ggallus|9243.2	Xentr10.7|10747.1
N0.HOG0009004	Cmi|6222.1	Cplagiosum|6260.1	Lerinacea|LE11029.1	Loculatus|9759.1	Ggallus|9242.1	Xentr10.7|10746.4
N0.HOG0009005	Cmi|6223.1	Cplagiosum|6261.1	Lerinacea|LE10672.1	Loculatus|9854.2	Ggallus|9241.2	Xentr10.7|10745.1
N0.HOG0009006	Cmi|6226.2	Cplagiosum|6264.3	Lerinacea|LE10458.1	Loculatus|9851.1	Ggallus|9333.1	Xentr10.7|10622.1
N0.HOG0009007	Cmi|6227.2	Cplagiosum|6265.1	Lerinacea|LE10602.1	Loculatus|9850.3	Ggallus|9332.1	Xentr10.7|10623.1
N0.HOG0009008	Cmi|6232.1	Cplagiosum|6267.1	Lerinacea|LE10660.1	Loculatus|9785.3	Ggallus|9324.1	Xentr10.7|10627.2
N0.HOG0009009	Cmi|6238.1	Cplagiosum|6272.1	Lerinacea|LE11143.1	Loculatus|9782.1	Ggallus|9322.1	Xentr10.7|10631.1
N0.HOG0009010	Cmi|6241.1	Cplagiosum|6275.3	Lerinacea|LE10468.1	Loculatus|9779.3	Ggallus|9319.1	Xentr10.7|10634.4
N0.HOG0009011	Cmi|6243.1	Cplagiosum|6276.4	Lerinacea|LE10712.1	Loculatus|9778.1	Ggallus|9317.1	Xentr10.7|10635.1
N0.HOG0009012	Cmi|6244.8	Cplagiosum|6277.3	Lerinacea|LE10469.1	Loculatus|9777.1	Ggallus|9316.7	Xentr10.7|10636.1
N0.HOG0009013	Cmi|6245.1	Cplagiosum|6278.1	Lerinacea|LE10624.1	Loculatus|9776.2	Ggallus|9315.2	Xentr10.7|10638.2
N0.HOG0009014	Cmi|6246.1	Cplagiosum|6279.1	Lerinacea|LE10511.1	Loculatus|9775.1	Ggallus|9314.1	Xentr10.7|10639.1
N0.HOG0009015	Cmi|6248.1	Cplagiosum|6281.1	Lerinacea|LE10514.1	Loculatus|9773.3	Ggallus|9312.1	Xentr10.7|10641.1
N0.HOG0009016	Cmi|6249.1	Cplagiosum|6282.1	Lerinacea|LE11171.1	Loculatus|9621.1	Ggallus|9278.1	Xentr10.7|10785.2
N0.HOG0009017	Cmi|6250.1	Cplagiosum|6283.4, Cplagiosum|19249.1		Loculatus|9622.2	Ggallus|9279.1	Xentr10.7|10787.2
N0.HOG0009018	Cmi|6251.1	Cplagiosum|6284.1	Lerinacea|LE10599.1	Loculatus|9623.1	Ggallus|9280.1	Xentr10.7|10788.1
N0.HOG0009019	Cmi|6252.1	Cplagiosum|6285.1	Lerinacea|LE10990.1	Loculatus|9620.1	Ggallus|9282.2	Xentr10.7|10789.1
N0.HOG0009020	Cmi|6253.1	Cplagiosum|6286.1	Lerinacea|LE11073.1	Loculatus|9619.1	Ggallus|9283.1	Xentr10.7|10790.1
N0.HOG0009021	Cmi|6254.1	Cplagiosum|6287.1	Lerinacea|LE11190.1	Loculatus|9618.1	Ggallus|9285.1	Xentr10.7|10791.2
N0.HOG0009022	Cmi|6256.1	Cplagiosum|6290.1	Lerinacea|LE11191.1	Loculatus|9757.2	Ggallus|9237.2	Xentr10.7|10736.5
N0.HOG0009023	Cmi|6258.1	Cplagiosum|6293.1	Lerinacea|LE11107.1	Loculatus|9858.1	Ggallus|9380.1	Xentr10.7|10573.5
N0.HOG0009024	Cmi|6259.1	Cplagiosum|6292.1	Lerinacea|LE11091.1	Loculatus|9859.1	Ggallus|9379.1	Xentr10.7|10574.1
N0.HOG0009025	Cmi|6261.1	Cplagiosum|6295.1	Lerinacea|LE10806.1	Loculatus|9861.1	Ggallus|9377.1	Xentr10.7|10577.1
N0.HOG0009026	Cmi|6263.1	Cplagiosum|6297.1	Lerinacea|LE10853.1	Loculatus|9829.1	Ggallus|9375.1	Xentr10.7|10579.3
N0.HOG0009027	Cmi|6265.1	Cplagiosum|6299.3	Lerinacea|LE11153.1	Loculatus|9827.1	Ggallus|9373.2	Xentr10.7|10581.6
N0.HOG0009028	Cmi|6266.1	Cplagiosum|6300.1	Lerinacea|LE10621.1	Loculatus|9826.1	Ggallus|9372.3	Xentr10.7|10582.5
N0.HOG0009029	Cmi|6268.1	Cplagiosum|6302.4	Lerinacea|LE11048.3	Loculatus|9545.1	Ggallus|9369.1	Xentr10.7|10584.1
N0.HOG0009030	Cmi|6271.1	Cplagiosum|6305.1	Lerinacea|LE10736.1	Loculatus|9543.1	Ggallus|9367.1	Xentr10.7|10587.2
N0.HOG0009031	Cmi|6272.1	Cplagiosum|6306.1	Lerinacea|LE11145.2	Loculatus|9669.3	Ggallus|9365.1	Xentr10.7|10588.5
N0.HOG0009032	Cmi|6278.1	Cplagiosum|6310.9	Lerinacea|LE10750.3	Loculatus|9664.2	Ggallus|9361.13	Xentr10.7|10593.1
N0.HOG0009033	Cmi|6279.1	Cplagiosum|6311.1	Lerinacea|LE10741.1	Loculatus|9663.1	Ggallus|9360.1	Xentr10.7|10594.1
N0.HOG0009034	Cmi|6281.1	Cplagiosum|6314.8	Lerinacea|LE11245.1	Loculatus|9660.1	Ggallus|9357.11	Xentr10.7|10597.2
N0.HOG0009035	Cmi|6283.1	Cplagiosum|6316.3	Lerinacea|LE11006.1	Loculatus|9658.1	Ggallus|9355.2	Xentr10.7|10602.1
N0.HOG0009036	Cmi|6285.1	Cplagiosum|6318.4	Lerinacea|LE10760.1	Loculatus|9656.1	Ggallus|9353.2	Xentr10.7|10604.2
N0.HOG0009037	Cmi|6286.2	Cplagiosum|6319.1	Lerinacea|LE10705.1	Loculatus|9654.2	Ggallus|9348.2	Xentr10.7|10607.1
N0.HOG0009038	Cmi|6288.1	Cplagiosum|6321.1	Lerinacea|LE11185.3	Loculatus|9652.1	Ggallus|9346.1	Xentr10.7|10609.3
N0.HOG0009039	Cmi|6291.1	Cplagiosum|6323.1	Lerinacea|LE10474.1	Loculatus|9650.1	Ggallus|9345.1	Xentr10.7|10611.2
N0.HOG0009040	Cmi|6294.3	Cplagiosum|6326.1	Lerinacea|LE11125.1	Loculatus|9647.1	Ggallus|9343.2	Xentr10.7|10613.2
N0.HOG0009041	Cmi|6295.1	Cplagiosum|6327.1	Lerinacea|LE11033.1	Loculatus|9646.1	Ggallus|9341.4	Xentr10.7|10614.1
N0.HOG0009042	Cmi|6296.1	Cplagiosum|6328.1	Lerinacea|LE10759.1	Loculatus|9645.1	Ggallus|9340.1	Xentr10.7|10615.1
N0.HOG0009043	Cmi|6300.1	Cplagiosum|6331.4	Lerinacea|LE10488.3	Loculatus|9641.1	Ggallus|9336.1	Xentr10.7|10504.1
N0.HOG0009044	Cmi|6302.1	Cplagiosum|6382.1	Lerinacea|LE11184.2	Loculatus|9474.1	Ggallus|9290.1	Xentr10.7|10795.2
N0.HOG0009045	Cmi|6304.1	Cplagiosum|6384.1	Lerinacea|LE10591.1	Loculatus|9475.1	Ggallus|9291.1	Xentr10.7|10797.1
N0.HOG0009046	Cmi|6305.1	Cplagiosum|6385.2	Lerinacea|LE11206.1	Loculatus|9476.1	Ggallus|9292.1	Xentr10.7|10798.1
N0.HOG0009047	Cmi|6306.1	Cplagiosum|6386.1	Lerinacea|LE10925.1	Loculatus|1858.1	Ggallus|9293.1	Xentr10.7|10799.2
N0.HOG0009048	Cmi|6307.1	Cplagiosum|6387.1	Lerinacea|LE11017.1	Loculatus|9477.1	Ggallus|9294.1	Xentr10.7|10800.4
N0.HOG0009049	Cmi|6309.1	Cplagiosum|6389.2	Lerinacea|LE10673.1	Loculatus|9479.1	Ggallus|9296.1	Xentr10.7|10802.1
N0.HOG0009050	Cmi|6310.1	Cplagiosum|6390.1	Lerinacea|LE11082.1	Loculatus|9480.1	Ggallus|9297.1	Xentr10.7|10803.1
N0.HOG0009051	Cmi|6311.1	Cplagiosum|6391.1	Lerinacea|LE10685.1	Loculatus|9481.1	Ggallus|9298.6	Xentr10.7|10804.1
N0.HOG0009052	Cmi|6319.2	Cplagiosum|6399.2	Lerinacea|LE10640.1	Loculatus|18177.1	Ggallus|9035.3	Xentr10.7|10998.1
N0.HOG0009053	Cmi|6320.1	Cplagiosum|6401.3	Lerinacea|LE10994.1	Loculatus|18176.1	Ggallus|9036.2	Xentr10.7|10997.1
N0.HOG0009054	Cmi|6321.1	Cplagiosum|6402.1	Lerinacea|LE11189.2	Loculatus|18175.1	Ggallus|9038.2	Xentr10.7|10996.2
N0.HOG0009055	Cmi|6322.1	Cplagiosum|6403.1	Lerinacea|LE11186.1	Loculatus|18174.1	Ggallus|9039.1	Xentr10.7|10995.1
N0.HOG0009056	Cmi|6323.1	Cplagiosum|6404.2	Lerinacea|LE11120.2	Loculatus|18173.1	Ggallus|9040.1	Xentr10.7|10994.4
N0.HOG0009057	Cmi|6325.2	Cplagiosum|6406.3	Lerinacea|LE11139.1	Loculatus|18169.3	Ggallus|9041.1	Xentr10.7|10991.1
N0.HOG0009058	Cmi|6326.1	Cplagiosum|6407.1	Lerinacea|LE11201.1	Loculatus|18168.1	Ggallus|9044.2	Xentr10.7|10990.1
N0.HOG0009059	Cmi|6327.2	Cplagiosum|6408.2	Lerinacea|LE10761.2	Loculatus|18181.1	Ggallus|9045.1	Xentr10.7|10989.1
N0.HOG0009060	Cmi|6328.1	Cplagiosum|6410.2	Lerinacea|LE10827.1	Loculatus|18182.1	Ggallus|9046.1	Xentr10.7|10986.1
N0.HOG0009061	Cmi|6329.1	Cplagiosum|6411.1	Lerinacea|LE11221.1	Loculatus|18183.1	Ggallus|9047.1	Xentr10.7|10985.8
N0.HOG0009062	Cmi|6336.1	Cplagiosum|6535.1	Lerinacea|LE10616.1	Loculatus|18178.3	Ggallus|8970.1	Xentr10.7|10826.1
N0.HOG0009063	Cmi|6337.1	Cplagiosum|6536.1	Lerinacea|LE10966.2	Loculatus|18179.1	Ggallus|8969.2	Xentr10.7|10825.1
N0.HOG0009064	Cmi|6338.1	Cplagiosum|6537.1	Lerinacea|LE10475.1	Loculatus|18180.4	Ggallus|8968.15	Xentr10.7|10824.2
N0.HOG0009065	Cmi|6340.1	Cplagiosum|18876.1	Lerinacea|LE10884.1	Loculatus|9836.3	Ggallus|8931.7	Xentr10.7|10859.1
N0.HOG0009066	Cmi|6341.1	Cplagiosum|6533.1	Lerinacea|LE10875.2	Loculatus|9795.2	Ggallus|8966.2	Xentr10.7|10819.1
N0.HOG0009067	Cmi|6342.1	Cplagiosum|6542.2	Lerinacea|LE10461.1	Loculatus|9437.5	Ggallus|8961.2	Xentr10.7|10831.1
N0.HOG0009068	Cmi|6346.1	Cplagiosum|6540.1	Lerinacea|LE10719.1	Loculatus|9878.1	Ggallus|8872.1	Xentr10.7|11128.1
N0.HOG0009069	Cmi|6351.1	Cplagiosum|6503.1	Lerinacea|LE11128.1	Loculatus|9843.1	Ggallus|8935.1	Xentr10.7|10863.1
N0.HOG0009070	Cmi|6363.1	Cplagiosum|6507.1	Lerinacea|LE10686.1	Loculatus|9877.1	Ggallus|5335.1	Xentr10.7|11127.1
N0.HOG0009071	Cmi|6365.1	Cplagiosum|6518.1	Lerinacea|LE11043.1	Loculatus|9396.1	Ggallus|8855.2	Xentr10.7|11140.1
N0.HOG0009072	Cmi|6366.1	Cplagiosum|6517.3	Lerinacea|LE10932.1	Loculatus|9395.1	Ggallus|8856.1	Xentr10.7|11141.1
N0.HOG0009073	Cmi|6370.3	Cplagiosum|6514.1	Lerinacea|LE10929.1	Loculatus|9902.2	Ggallus|8950.1	Xentr10.7|10842.2
N0.HOG0009074	Cmi|6371.8	Cplagiosum|6513.1	Lerinacea|LE10574.1	Loculatus|9804.1	Ggallus|8923.1	Xentr10.7|10818.1
N0.HOG0009075	Cmi|6372.1	Cplagiosum|6512.1	Lerinacea|LE11008.1	Loculatus|9803.1	Ggallus|8922.1	Xentr10.7|10817.2
N0.HOG0009076	Cmi|6375.1	Cplagiosum|6509.1	Lerinacea|LE10752.1	Loculatus|14692.1	Ggallus|16409.1	Xentr10.7|1586.1
N0.HOG0009077	Cmi|6376.2	Cplagiosum|6519.8	Lerinacea|LE11263.1	Loculatus|9799.2	Ggallus|8954.5	Xentr10.7|10839.2
N0.HOG0009078	Cmi|6379.1	Cplagiosum|6523.3	Lerinacea|LE11053.2	Loculatus|9392.1	Ggallus|8942.4	Xentr10.7|10870.2
N0.HOG0009079	Cmi|6380.1	Cplagiosum|6524.2	Lerinacea|LE10766.1	Loculatus|9794.5	Ggallus|8943.1	Xentr10.7|10871.1
N0.HOG0009080	Cmi|6385.1	Cplagiosum|6489.7	Lerinacea|LE11156.1	Loculatus|9806.1	Ggallus|8936.1	Xentr10.7|10864.1
N0.HOG0009081	Cmi|6387.1	Cplagiosum|6365.1	Lerinacea|LE11194.2	Loculatus|9840.1	Ggallus|8948.2	Xentr10.7|10846.1
N0.HOG0009082	Cmi|6388.1	Cplagiosum|6366.1	Lerinacea|LE11013.1	Loculatus|9838.1	Ggallus|8947.8	Xentr10.7|10876.1
N0.HOG0009083	Cmi|6389.1	Cplagiosum|6367.1	Lerinacea|LE11111.1	Loculatus|9791.1	Ggallus|8946.1	Xentr10.7|10875.1
N0.HOG0009084	Cmi|6390.1	Cplagiosum|6368.2	Lerinacea|LE11161.1	Loculatus|9792.2	Ggallus|8945.2	Xentr10.7|10874.2
N0.HOG0009085	Cmi|6392.1	Cplagiosum|6370.2	Lerinacea|LE11243.1	Loculatus|9397.1	Ggallus|1173.1	Xentr10.7|12299.2
N0.HOG0009086	Cmi|6396.1	Cplagiosum|6332.1	Lerinacea|LE10500.1	Loculatus|9402.1	Ggallus|8906.1	Xentr10.7|11137.7
N0.HOG0009087	Cmi|6397.4	Cplagiosum|6333.1	Lerinacea|LE11100.1	Loculatus|9403.1	Ggallus|8905.1	Xentr10.7|11136.2
N0.HOG0009088	Cmi|6400.3	Cplagiosum|6335.1	Lerinacea|LE10789.1	Loculatus|9421.1	Ggallus|8877.1	Xentr10.7|11130.14
N0.HOG0009089	Cmi|6401.2	Cplagiosum|6337.1	Lerinacea|LE10842.2	Loculatus|9420.1	Ggallus|8900.1	Xentr10.7|11131.1
N0.HOG0009090	Cmi|6402.1	Cplagiosum|6338.3	Lerinacea|LE11269.1	Loculatus|9419.1	Ggallus|8901.2	Xentr10.7|11132.1
N0.HOG0009091	Cmi|6403.1	Cplagiosum|6339.1	Lerinacea|LE10755.1	Loculatus|9418.1	Ggallus|8902.1	Xentr10.7|11133.1
N0.HOG0009092	Cmi|6405.1	Cplagiosum|6341.1	Lerinacea|LE10987.1	Loculatus|9406.1	Ggallus|9021.2	Xentr10.7|11167.1
N0.HOG0009093	Cmi|6406.1	Cplagiosum|6342.1	Lerinacea|LE11014.1	Loculatus|9407.1	Ggallus|9020.1	Xentr10.7|11166.1
N0.HOG0009094	Cmi|6408.1	Cplagiosum|6344.1	Lerinacea|LE11115.1	Loculatus|9409.2	Ggallus|9018.5	Xentr10.7|11164.7
N0.HOG0009095	Cmi|6410.1	Cplagiosum|6347.2	Lerinacea|LE10998.1	Loculatus|9425.2	Ggallus|8979.1	Xentr10.7|10848.1
N0.HOG0009096	Cmi|6412.1	Cplagiosum|6348.1	Lerinacea|LE10981.3	Loculatus|9426.1	Ggallus|8978.5	Xentr10.7|10849.2
N0.HOG0009097	Cmi|6413.1	Cplagiosum|6349.1	Lerinacea|LE11219.1	Loculatus|9427.1	Ggallus|8977.1	Xentr10.7|10850.2
N0.HOG0009098	Cmi|6416.1	Cplagiosum|6351.1	Lerinacea|LE10930.1	Loculatus|9429.1	Ggallus|8974.1	Xentr10.7|10852.1
N0.HOG0009099	Cmi|6422.1	Cplagiosum|6354.1	Lerinacea|LE11226.1	Loculatus|9879.3	Ggallus|8972.8	Xentr10.7|10854.3
N0.HOG0009100	Cmi|6423.1	Cplagiosum|6355.1	Lerinacea|LE10567.1	Loculatus|9405.1	Ggallus|9022.1	Xentr10.7|11168.1
N0.HOG0009101	Cmi|6427.3	Cplagiosum|19683.1	Lerinacea|LE10763.1	Loculatus|9412.1	Ggallus|9025.5	Xentr10.7|11047.1
N0.HOG0009102	Cmi|6429.1	Cplagiosum|6360.1	Lerinacea|LE11249.1	Loculatus|9414.2	Ggallus|9027.5	Xentr10.7|11050.1
N0.HOG0009103	Cmi|6430.1	Cplagiosum|6361.2	Lerinacea|LE10745.1	Loculatus|9415.1	Ggallus|8990.1	Xentr10.7|11051.1
N0.HOG0009104	Cmi|6431.1	Cplagiosum|6362.3	Lerinacea|LE11109.1	Loculatus|9416.1, Loculatus|6452.3	Ggallus|8988.1	
N0.HOG0009105	Cmi|6434.1	Cplagiosum|6488.2	Lerinacea|LE11007.1	Loculatus|9882.1	Ggallus|8984.2	Xentr10.7|11173.1
N0.HOG0009106	Cmi|6441.1	Cplagiosum|6484.2	Lerinacea|LE10735.1	Loculatus|9901.1	Ggallus|8884.1	Xentr10.7|10948.1
N0.HOG0009107	Cmi|6446.1	Cplagiosum|6478.1	Lerinacea|LE10664.1	Loculatus|9899.1	Ggallus|8888.4	Xentr10.7|10952.4
N0.HOG0009108	Cmi|6447.1	Cplagiosum|6477.2	Lerinacea|LE10575.1	Loculatus|9898.1	Ggallus|9081.1	Xentr10.7|10908.2
N0.HOG0009109	Cmi|6450.2	Cplagiosum|6474.1	Lerinacea|LE10753.1	Loculatus|9894.1	Ggallus|8894.1	Xentr10.7|10956.1
N0.HOG0009110	Cmi|6451.1	Cplagiosum|6473.1	Lerinacea|LE10701.1	Loculatus|9893.1	Ggallus|8895.1	Xentr10.7|10957.3
N0.HOG0009111	Cmi|6456.1	Cplagiosum|6470.2	Lerinacea|LE10646.1	Loculatus|9890.1	Ggallus|8898.28	Xentr10.7|10960.6
N0.HOG0009112	Cmi|6463.1	Cplagiosum|6465.1	Lerinacea|LE11105.1	Loculatus|9616.1	Ggallus|8919.1	Xentr10.7|11155.2
N0.HOG0009113	Cmi|6464.1	Cplagiosum|6464.1	Lerinacea|LE10588.1	Loculatus|9615.1	Ggallus|8918.1	Xentr10.7|11154.5
N0.HOG0009114	Cmi|6465.2	Cplagiosum|6463.1	Lerinacea|LE10843.1	Loculatus|9910.1	Ggallus|8917.3	Xentr10.7|11153.1
N0.HOG0009115	Cmi|6468.1	Cplagiosum|6459.3	Lerinacea|LE10974.1	Loculatus|9670.2	Ggallus|8857.1	Xentr10.7|11149.1
N0.HOG0009116	Cmi|6470.1	Cplagiosum|6457.1	Lerinacea|LE10653.1	Loculatus|9672.1	Ggallus|8860.1	Xentr10.7|10969.4
N0.HOG0009117	Cmi|6471.1	Cplagiosum|6456.1	Lerinacea|LE10882.1	Loculatus|9677.1	Ggallus|8851.1	Xentr10.7|10973.1
N0.HOG0009118	Cmi|6479.1	Cplagiosum|6448.1	Lerinacea|LE11232.1	Loculatus|9679.1	Ggallus|8924.1	Xentr10.7|10855.1
N0.HOG0009119	Cmi|6480.1	Cplagiosum|6447.1	Lerinacea|LE10679.1	Loculatus|9683.1	Ggallus|8850.1	Xentr10.7|11119.3
N0.HOG0009120	Cmi|6484.1	Cplagiosum|6443.2	Lerinacea|LE11227.1	Loculatus|9687.1	Ggallus|8844.1	Xentr10.7|11124.1
N0.HOG0009121	Cmi|6485.1	Cplagiosum|6442.4	Lerinacea|LE10573.1	Loculatus|9688.1	Ggallus|8843.1	Xentr10.7|11125.4
N0.HOG0009122	Cmi|6486.1	Cplagiosum|6441.1	Lerinacea|LE10571.1	Loculatus|9689.2	Ggallus|8842.2	Xentr10.7|11046.2
N0.HOG0009123	Cmi|6487.1	Cplagiosum|6439.1	Lerinacea|LE10476.1	Loculatus|9690.1	Ggallus|8840.1	Xentr10.7|11044.1
N0.HOG0009124	Cmi|6488.1	Cplagiosum|6440.1	Lerinacea|LE11119.1	Loculatus|9691.1	Ggallus|8841.1	Xentr10.7|11045.1
N0.HOG0009125	Cmi|6493.1	Cplagiosum|6436.1	Lerinacea|LE10947.1	Loculatus|9695.1	Ggallus|8836.1	Xentr10.7|11010.2
N0.HOG0009126	Cmi|6494.1	Cplagiosum|6435.3	Lerinacea|LE11089.1	Loculatus|9696.4	Ggallus|8835.3	Xentr10.7|11011.1
N0.HOG0009127	Cmi|6495.1	Cplagiosum|6434.1	Lerinacea|LE10623.1	Loculatus|9697.1	Ggallus|8834.1	Xentr10.7|11012.2
N0.HOG0009128	Cmi|6506.1	Cplagiosum|6423.1	Lerinacea|LE10883.1	Loculatus|9706.1	Ggallus|8819.2	Xentr10.7|11025.2
N0.HOG0009129	Cmi|6508.1	Cplagiosum|6422.1	Lerinacea|LE10499.1	Loculatus|9707.1	Ggallus|8818.1	Xentr10.7|11024.1
N0.HOG0009130	Cmi|6510.1	Cplagiosum|6420.1	Lerinacea|LE10918.1	Loculatus|9710.5	Ggallus|8816.7	Xentr10.7|11027.2
N0.HOG0009131	Cmi|6511.1	Cplagiosum|6419.1	Lerinacea|LE10908.1	Loculatus|9711.5	Ggallus|8815.1	Xentr10.7|11028.3
N0.HOG0009132	Cmi|6512.1	Cplagiosum|6418.1	Lerinacea|LE10661.1	Loculatus|9712.1	Ggallus|8814.3	Xentr10.7|11029.2
N0.HOG0009133	Cmi|6513.1	Cplagiosum|6417.1	Lerinacea|LE10825.2	Loculatus|9713.2	Ggallus|8813.5	Xentr10.7|11030.1
N0.HOG0009134	Cmi|6514.1	Cplagiosum|6415.1	Lerinacea|LE11193.1	Loculatus|9715.1	Ggallus|8812.1	Xentr10.7|11035.3
N0.HOG0009135	Cmi|6515.2	Cplagiosum|7671.1	Lerinacea|LE09406.1	Loculatus|9716.1	Ggallus|8811.1	Xentr10.7|11036.2
N0.HOG0009136	Cmi|6516.1			Loculatus|6347.2, Loculatus|9717.2	Ggallus|8808.1, Ggallus|8810.1	Xentr10.7|11008.2
N0.HOG0009137	Cmi|6521.1	Cplagiosum|13484.1	Lerinacea|LE22356.1	Loculatus|9722.1, Loculatus|11525.2		Xentr10.7|11004.1
N0.HOG0009138	Cmi|6522.1	Cplagiosum|19678.1		Loculatus|9723.1	Ggallus|9029.2	Xentr10.7|11002.7, Xentr10.7|11003.1
N0.HOG0009139	Cmi|6525.1	Cplagiosum|7673.1	Lerinacea|LE23243.1	Loculatus|9726.1	Ggallus|9034.2	Xentr10.7|10999.1
N0.HOG0009140	Cmi|6527.1	Cplagiosum|5995.1	Lerinacea|LE23306.1	Loculatus|9489.3	Ggallus|9382.1	Xentr10.7|9316.2
N0.HOG0009141	Cmi|6530.1	Cplagiosum|5997.2	Lerinacea|LE23304.1	Loculatus|9492.3	Ggallus|9385.1	Xentr10.7|10566.1
N0.HOG0009142	Cmi|6531.1	Cplagiosum|5998.3	Lerinacea|LE23539.1	Loculatus|9493.1	Ggallus|9386.1	Xentr10.7|10565.2
N0.HOG0009143	Cmi|6534.1	Cplagiosum|6003.1	Lerinacea|LE23386.1	Loculatus|9496.1	Ggallus|18865.1	Xentr10.7|10561.1
N0.HOG0009144	Cmi|6535.1	Cplagiosum|6004.1	Lerinacea|LE23390.1	Loculatus|9497.1	Ggallus|9389.2	Xentr10.7|10560.2
N0.HOG0009145	Cmi|6536.1	Cplagiosum|6005.1	Lerinacea|LE23385.1	Loculatus|7146.1	Ggallus|9390.3	Xentr10.7|10559.2
N0.HOG0009146	Cmi|6539.1	Cplagiosum|6044.2	Lerinacea|LE10993.2	Loculatus|9500.1	Ggallus|9157.4	Xentr10.7|10555.1
N0.HOG0009147	Cmi|6540.1	Cplagiosum|6045.1	Lerinacea|LE11203.1	Loculatus|9501.1	Ggallus|9156.2	Xentr10.7|10554.2
N0.HOG0009148	Cmi|6542.1	Cplagiosum|6047.1	Lerinacea|LE11237.1	Loculatus|9503.3	Ggallus|9154.5	Xentr10.7|10552.1
N0.HOG0009149	Cmi|6544.2	Cplagiosum|6049.1	Lerinacea|LE10916.1	Loculatus|9505.1	Ggallus|9151.2	Xentr10.7|10550.1
N0.HOG0009150	Cmi|6545.6	Cplagiosum|6050.4	Lerinacea|LE10905.1	Loculatus|9506.1	Ggallus|9150.6	Xentr10.7|10548.11
N0.HOG0009151	Cmi|6547.1	Cplagiosum|6052.1	Lerinacea|LE11207.1	Loculatus|9509.1	Ggallus|9148.7	Xentr10.7|10546.1
